property_id,listing_status,listing_type,listing_date,building___society,area___locality,city,pincode,property_type,bedrooms__bhk,bathrooms,area__sq__ft,area_type,floor_number,total_floors,furnishing,facing_direction,parking__cars,property_age__yrs,amenities,asking_price__â_¹,monthly_rent__â_¹,security_deposit__â_¹,maint____month__â_¹,price_negotiable,commission,owner_name,owner_phone
SALE-APAR-943,Available,Sale,2024-02-10,Tripathi Complex,Naya Nagar,Mira Bhayandar,401107,Apartment,4.0,4,1699,Carpet,12,10,Fully Furnished,South,2,20,synergize enterprise web services,28800000.0,,,5245,0,1,Gavin Saini,7093817153
RENT-APAR-944,Available,Rent,2024-11-12,Bail Complex,Mira Road East,Mira Bhayandar,401101,Apartment,4.0,4,1222,Built-up,10,15,Fully Furnished,North-East,2,11,deliver killer relationships,,44000.0,176000.0,3997,1,2,Anusha Comar,6190758506
RENT-SHOP-945,Available,Rent,2024-12-05,Dixit Heights,Bhayandar West,Mira Bhayandar,401101,Shop,,1,2353,Carpet,19,2,Unfurnished,East,0,16,mesh clicks-and-mortar info-mediaries,,74000.0,222000.0,0,0,2,Dalaja Sankaran,2130180313
SALE-APAR-946,Available,Sale,2024-02-23,Gola Residency,Naya Nagar,Mira Bhayandar,401105,Apartment,3.0,3,1660,Built-up,15,8,Semi-Furnished,North,2,6,disintermediate cutting-edge systems,18700000.0,,,7108,1,2,Niharika Nadkarni,916437474675
SALE-SHOP-947,Available,Sale,2024-01-03,Dayal Complex,Beverly Park,Mira Bhayandar,401105,Shop,,0,2205,Carpet,3,2,Unfurnished,East,0,3,re-contextualize dot-com supply-chains,36500000.0,,,0,1,2,Ekapad Sharaf,916827858648
RENT-OFFI-948,Available,Rent,2023-12-20,Ben Greens,Jesal Park,Mira Bhayandar,401105,Office Space,,0,2137,Carpet,16,2,Semi-Furnished,South-West,0,1,scale synergistic partnerships,,88000.0,352000.0,0,1,1,Harini Shanker,4193044823
SALE-BUNG-949,Available,Sale,2025-05-30,Nanda Heights,Kanakia,Mira Bhayandar,401101,Bungalow,5.0,7,1934,Carpet,0,2,Unfurnished,South-West,2,20,strategize world-class bandwidth,42900000.0,,,0,1,2,Jagvi Sura,9350534287
SALE-BUNG-950,Available,Sale,2024-10-30,Varma Park,Bhayandar West,Mira Bhayandar,401105,Bungalow,5.0,6,2230,Carpet,0,2,Semi-Furnished,North-East,0,18,incentivize compelling deliverables,36900000.0,,,0,1,2,Nidra Nanda,918962492613
SALE-SHOP-951,Available,Sale,2025-02-09,Parikh Heights,Beverly Park,Mira Bhayandar,401105,Shop,,0,1274,Built-up,4,2,Unfurnished,East,2,13,e-enable transparent e-markets,10400000.0,,,0,1,2,Aryan Subramanian,919709324847
SALE-OFFI-952,Available,Sale,2024-08-08,Mani Gardens,Kanakia,Mira Bhayandar,401105,Office Space,,0,2428,Carpet,5,2,Fully Furnished,West,0,10,transition innovative deliverables,36500000.0,,,0,1,2,Rachana Bali,1218291377
RENT-SHOP-953,Available,Rent,2024-05-05,Sundaram Heights,Shanti Nagar,Mira Bhayandar,401101,Shop,,0,291,Carpet,23,2,Unfurnished,South,2,10,leverage out-of-the-box schemas,,175000.0,350000.0,0,0,1,Alka Seshadri,6782345551
SALE-APAR-954,Available,Sale,2024-09-17,Pau Heights,Shanti Nagar,Mira Bhayandar,401101,Apartment,2.0,2,870,Built-up,23,5,Semi-Furnished,South,2,23,integrate best-of-breed channels,11200000.0,,,3055,0,2,Niharika Raval,9342566681
RENT-APAR-955,Available,Rent,2024-06-24,Thaker Residency,Bhayandar West,Mira Bhayandar,401101,Apartment,2.0,3,848,Built-up,8,27,Unfurnished,South,0,24,reinvent real-time convergence,,35000.0,105000.0,2686,1,1,Fiyaz Dhar,2896776991
SALE-APAR-956,Available,Sale,2024-02-20,Sankaran Park,Kanakia,Mira Bhayandar,401101,Apartment,4.0,5,1777,Carpet,5,19,Semi-Furnished,South-West,1,18,drive turn-key networks,19700000.0,,,6934,1,2,Praneel Singhal,4577395267
RENT-APAR-957,Available,Rent,2024-09-01,Bhatia Apartments,Bhayandar West,Mira Bhayandar,401107,Apartment,3.0,4,1392,Built-up,9,19,Semi-Furnished,South,1,18,drive sticky niches,,59000.0,118000.0,4257,0,2,Nathan Khosla,322453351
RENT-SHOP-958,Available,Rent,2024-06-25,Banik Greens,Beverly Park,Mira Bhayandar,401105,Shop,,0,350,Carpet,23,2,Unfurnished,North,2,10,iterate holistic functionalities,,184000.0,920000.0,0,1,2,Ekanta Bhatia,1668844220
RENT-OFFI-959,Available,Rent,2023-09-08,Bandi Enclave,Bhayandar West,Mira Bhayandar,401105,Office Space,,0,704,Carpet,12,2,Fully Furnished,South-West,2,7,aggregate plug-and-play action-items,,74000.0,222000.0,0,0,2,Avi Chacko,914964346932
RENT-OFFI-960,Available,Rent,2025-05-21,Bhattacharyya Enclave,Mira Road East,Mira Bhayandar,401107,Office Space,,1,2416,Carpet,13,2,Semi-Furnished,West,0,7,transition cross-media paradigms,,168000.0,840000.0,0,1,1,Yashasvi Morar,9819852301
RENT-OFFI-961,Available,Rent,2025-04-24,Nagarajan Greens,Naya Nagar,Mira Bhayandar,401101,Office Space,,0,1155,Carpet,24,2,Unfurnished,South-West,0,2,envisioneer killer e-commerce,,147000.0,588000.0,0,1,2,Yashvi Bail,3512486227
RENT-OFFI-962,Available,Rent,2024-05-24,Walla Greens,Bhayandar West,Mira Bhayandar,401105,Office Space,,1,461,Built-up,2,2,Fully Furnished,West,2,14,cultivate 24/7 e-business,,125000.0,375000.0,0,1,2,Farhan Narasimhan,5588665084
RENT-SHOP-963,Available,Rent,2025-06-01,Mohanty Greens,Jesal Park,Mira Bhayandar,401105,Shop,,0,544,Carpet,23,2,Unfurnished,South-West,1,1,disintermediate killer niches,,158000.0,790000.0,0,1,2,Odika Palla,836369432
RENT-SHOP-964,Available,Rent,2024-01-12,Khalsa Towers,Bhayandar West,Mira Bhayandar,401107,Shop,,0,2489,Built-up,16,2,Unfurnished,West,1,9,unleash robust architectures,,126000.0,504000.0,0,1,2,Damini Deshpande,912801769701
SALE-OFFI-965,Available,Sale,2024-01-28,Luthra Park,Shanti Nagar,Mira Bhayandar,401101,Office Space,,1,2170,Built-up,20,2,Fully Furnished,South-West,0,24,visualize efficient convergence,17600000.0,,,0,1,1,Hiral Bhargava,76221193
SALE-OFFI-966,Available,Sale,2024-03-26,Iyengar Enclave,Shivar Garden,Mira Bhayandar,401101,Office Space,,0,1253,Built-up,1,2,Semi-Furnished,North,0,22,transition value-added e-tailers,17000000.0,,,0,0,1,Zarna Srinivas,2418406250
RENT-APAR-967,Available,Rent,2023-08-01,Chacko Plaza,Golden Nest,Mira Bhayandar,401101,Apartment,1.0,2,556,Built-up,11,13,Semi-Furnished,West,1,23,revolutionize virtual action-items,,22000.0,66000.0,2380,0,2,Finn Oommen,919301268941
SALE-OFFI-968,Available,Sale,2023-09-19,Nagarajan Towers,Bhayandar East,Mira Bhayandar,401105,Office Space,,0,333,Carpet,5,2,Unfurnished,South-West,0,19,innovate vertical mindshare,25900000.0,,,0,1,1,Kala Bahl,2052401834
RENT-SHOP-969,Available,Rent,2025-03-03,Krishnamurthy Heights,Bhayandar West,Mira Bhayandar,401101,Shop,,1,1460,Carpet,9,2,Unfurnished,South-West,2,16,strategize collaborative interfaces,,168000.0,672000.0,0,1,2,Charita Puri,914699846731
SALE-BUNG-970,Available,Sale,2024-11-15,Saini Gardens,Bhayandar West,Mira Bhayandar,401105,Bungalow,5.0,6,2232,Carpet,0,2,Semi-Furnished,West,2,7,optimize plug-and-play platforms,25200000.0,,,0,1,1,Sudiksha Dua,919631320074
RENT-APAR-971,Available,Rent,2024-04-11,Bhavsar Complex,Shivar Garden,Mira Bhayandar,401107,Apartment,3.0,4,1567,Carpet,17,25,Fully Furnished,West,1,8,e-enable value-added methodologies,,68000.0,204000.0,4322,1,2,Radha Brahmbhatt,8304839061
SALE-APAR-972,Available,Sale,2024-08-29,Deo Greens,Bhayandar West,Mira Bhayandar,401105,Apartment,1.0,2,551,Carpet,24,11,Fully Furnished,South,0,14,utilize killer paradigms,4600000.0,,,2387,0,2,Chanakya Madan,9414992371
RENT-OFFI-973,Available,Rent,2025-01-31,Karpe Apartments,Shivar Garden,Mira Bhayandar,401105,Office Space,,1,443,Built-up,23,2,Fully Furnished,North-East,0,16,mesh robust info-mediaries,,51000.0,102000.0,0,0,2,Bhavika Sarkar,917190829640
SALE-BUNG-974,Available,Sale,2024-06-10,Rout Greens,Naya Nagar,Mira Bhayandar,401101,Bungalow,3.0,4,3359,Built-up,0,2,Semi-Furnished,West,2,13,generate vertical metrics,29000000.0,,,0,0,2,Karan Palla,9857560919
SALE-BUNG-975,Available,Sale,2024-06-12,Tripathi Plaza,Shivar Garden,Mira Bhayandar,401101,Bungalow,5.0,7,2688,Built-up,0,2,Semi-Furnished,South,0,1,aggregate frictionless deliverables,41100000.0,,,0,0,2,Neha Das,919406249571
SALE-OFFI-976,Available,Sale,2025-03-05,Thaman Enclave,Shivar Garden,Mira Bhayandar,401105,Office Space,,1,902,Built-up,17,2,Semi-Furnished,North-East,2,5,syndicate B2C functionalities,26200000.0,,,0,0,1,Harita Kapadia,5459862981
SALE-BUNG-977,Available,Sale,2024-08-17,Parmar Complex,Golden Nest,Mira Bhayandar,401101,Bungalow,3.0,4,3101,Carpet,0,2,Unfurnished,East,0,18,grow innovative content,48800000.0,,,0,1,2,Krishna Sahni,911889564707
RENT-OFFI-978,Available,Rent,2025-05-16,Andra Greens,Jesal Park,Mira Bhayandar,401107,Office Space,,0,1025,Carpet,25,2,Fully Furnished,North,2,2,re-intermediate frictionless platforms,,141000.0,423000.0,0,1,1,Eiravati Raghavan,2784858721
RENT-SHOP-979,Available,Rent,2024-07-11,Boase Complex,Mira Road East,Mira Bhayandar,401101,Shop,,0,2078,Carpet,5,2,Unfurnished,West,1,14,envisioneer turn-key initiatives,,61000.0,183000.0,0,0,2,Edhitha Mane,910198120203
SALE-APAR-980,Available,Sale,2023-11-19,Narayan Park,Jesal Park,Mira Bhayandar,401105,Apartment,4.0,4,1234,Built-up,6,4,Fully Furnished,West,1,2,visualize cross-media mindshare,20100000.0,,,4515,1,2,Ayaan Thaker,917501573124
RENT-APAR-981,Available,Rent,2024-01-31,Panchal Greens,Beverly Park,Mira Bhayandar,401107,Apartment,4.0,4,1692,Carpet,18,9,Semi-Furnished,West,0,13,deploy end-to-end platforms,,69000.0,345000.0,4461,0,2,Ayaan Brahmbhatt,143951769
RENT-APAR-982,Available,Rent,2023-08-18,Banik Heights,Naya Nagar,Mira Bhayandar,401101,Apartment,2.0,2,1022,Carpet,23,20,Semi-Furnished,West,0,10,cultivate compelling vortals,,40000.0,80000.0,2672,1,2,Yash Kaur,9345665471
SALE-BUNG-983,Available,Sale,2025-04-23,Nadkarni Complex,Jesal Park,Mira Bhayandar,401105,Bungalow,4.0,5,2374,Carpet,0,2,Semi-Furnished,North,0,15,transform cross-platform systems,42100000.0,,,0,1,1,Charan Lad,5497067535
RENT-SHOP-984,Available,Rent,2024-01-30,Rege Complex,Golden Nest,Mira Bhayandar,401107,Shop,,1,1968,Carpet,2,2,Unfurnished,South-West,0,25,reinvent one-to-one interfaces,,130000.0,520000.0,0,0,2,Chakrika Pillai,2707408229
SALE-OFFI-985,Available,Sale,2024-04-24,Choudhury Heights,Shanti Nagar,Mira Bhayandar,401105,Office Space,,1,2464,Carpet,18,2,Fully Furnished,North-East,0,18,facilitate plug-and-play models,16900000.0,,,0,1,2,Nimrat Mittal,910014946964
SALE-SHOP-986,Available,Sale,2024-08-20,Nagi Park,Golden Nest,Mira Bhayandar,401101,Shop,,0,293,Built-up,12,2,Unfurnished,East,1,24,transition cross-media metrics,10000000.0,,,0,0,1,Sneha Wadhwa,6407357544
SALE-SHOP-987,Available,Sale,2023-12-03,Tank Heights,Bhayandar East,Mira Bhayandar,401101,Shop,,1,2459,Carpet,9,2,Unfurnished,North,0,19,utilize seamless users,12300000.0,,,0,1,2,Nicholas Ben,912831131178
RENT-OFFI-988,Available,Rent,2025-02-17,Jha Greens,Jesal Park,Mira Bhayandar,401105,Office Space,,1,1662,Carpet,13,2,Semi-Furnished,South-West,2,5,brand bricks-and-clicks e-business,,183000.0,732000.0,0,1,2,Omkaar Bhat,915142140761
SALE-SHOP-989,Available,Sale,2025-04-18,Bala Plaza,Mira Road East,Mira Bhayandar,401107,Shop,,0,1103,Built-up,18,2,Unfurnished,North,1,24,brand turn-key applications,12400000.0,,,0,1,2,Yug Chaudhry,9034111733
SALE-SHOP-990,Available,Sale,2024-04-18,Sundaram Plaza,Golden Nest,Mira Bhayandar,401107,Shop,,1,953,Built-up,21,2,Unfurnished,North-East,2,23,engineer holistic e-business,36600000.0,,,0,1,2,Kai Sami,917371847025
SALE-BUNG-991,Available,Sale,2024-12-16,Mitter Complex,Jesal Park,Mira Bhayandar,401105,Bungalow,3.0,5,2874,Built-up,0,2,Semi-Furnished,North,2,22,morph user-centric technologies,48500000.0,,,0,1,2,Ria Anne,1343189845
RENT-SHOP-992,Available,Rent,2024-11-29,Pal Enclave,Jesal Park,Mira Bhayandar,401105,Shop,,1,671,Built-up,5,2,Unfurnished,West,1,8,harness innovative bandwidth,,200000.0,1000000.0,0,1,2,Udarsh Devi,3046397694
SALE-SHOP-993,Available,Sale,2024-01-02,Mander Enclave,Naya Nagar,Mira Bhayandar,401101,Shop,,0,2357,Built-up,14,2,Unfurnished,North-East,0,16,cultivate leading-edge eyeballs,17100000.0,,,0,0,2,Liam Madan,8288772178
RENT-SHOP-994,Available,Rent,2024-07-12,Srivastava Heights,Naya Nagar,Mira Bhayandar,401101,Shop,,0,215,Carpet,10,2,Unfurnished,South,2,17,streamline compelling solutions,,108000.0,324000.0,0,1,2,Jai Mody,910157871887
SALE-APAR-995,Available,Sale,2024-04-06,Pal Park,Bhayandar West,Mira Bhayandar,401101,Apartment,2.0,3,1097,Carpet,18,25,Semi-Furnished,West,1,2,seize robust vortals,12000000.0,,,4599,1,1,Shaurya Kapadia,4989303114
SALE-BUNG-996,Available,Sale,2025-03-06,Walia Residency,Beverly Park,Mira Bhayandar,401105,Bungalow,5.0,6,3031,Built-up,0,2,Unfurnished,North-East,1,8,maximize next-generation channels,47600000.0,,,0,1,2,Xalak Jani,7480210432
SALE-BUNG-997,Available,Sale,2025-06-14,Lanka Complex,Bhayandar East,Mira Bhayandar,401101,Bungalow,5.0,7,2582,Carpet,0,2,Unfurnished,South,0,9,transform global mindshare,37900000.0,,,0,1,2,Keya Yogi,6075254232
SALE-APAR-998,Available,Sale,2023-11-24,Nayak Complex,Beverly Park,Mira Bhayandar,401101,Apartment,3.0,3,1700,Built-up,12,24,Unfurnished,East,1,16,transform granular convergence,23400000.0,,,4938,1,1,Aahana Chaudry,912989354305
RENT-SHOP-999,Available,Rent,2024-04-06,Shan Residency,Shanti Nagar,Mira Bhayandar,401105,Shop,,1,331,Built-up,15,2,Unfurnished,South-West,0,21,enable back-end interfaces,,158000.0,632000.0,0,0,1,Laksh Iyer,4757866377
RENT-APAR-1000,Available,Rent,2025-01-05,Mangal Gardens,Golden Nest,Mira Bhayandar,401101,Apartment,1.0,2,438,Carpet,14,27,Semi-Furnished,East,1,14,optimize bleeding-edge paradigms,,18000.0,90000.0,1945,1,1,Utkarsh Arora,7776542108
RENT-SHOP-1001,Available,Rent,2024-02-25,Devi Apartments,Jesal Park,Mira Bhayandar,401105,Shop,,0,1485,Carpet,14,2,Unfurnished,East,1,21,leverage integrated e-tailers,,153000.0,765000.0,0,0,2,Tanay Din,918534027819
RENT-SHOP-1002,Available,Rent,2024-02-22,Chaudhry Towers,Kanakia,Mira Bhayandar,401107,Shop,,1,1517,Built-up,6,2,Unfurnished,South,1,23,iterate user-centric networks,,141000.0,423000.0,0,1,2,Gaurang Sharma,914594223070
RENT-OFFI-1003,Available,Rent,2025-01-17,Toor Residency,Naya Nagar,Mira Bhayandar,401101,Office Space,,0,2078,Carpet,25,2,Fully Furnished,East,1,14,integrate end-to-end synergies,,80000.0,400000.0,0,1,1,Hemani Narang,8480705551
RENT-OFFI-1004,Available,Rent,2025-01-20,Kade Complex,Bhayandar East,Mira Bhayandar,401101,Office Space,,0,2012,Carpet,5,2,Semi-Furnished,North,2,4,architect plug-and-play experiences,,128000.0,384000.0,0,1,1,Jeet Din,6730713572
SALE-BUNG-1005,Available,Sale,2024-08-12,Chokshi Enclave,Bhayandar West,Mira Bhayandar,401107,Bungalow,3.0,5,3374,Carpet,0,2,Fully Furnished,West,2,4,engineer next-generation niches,42100000.0,,,0,1,2,Jai Prabhakar,9033668550
RENT-APAR-1006,Available,Rent,2023-09-29,Chatterjee Plaza,Kanakia,Mira Bhayandar,401101,Apartment,1.0,2,700,Built-up,10,13,Semi-Furnished,North,2,23,strategize cutting-edge initiatives,,17000.0,68000.0,2939,0,2,Qasim Bobal,6892816148
SALE-APAR-1007,Available,Sale,2025-05-29,Johal Apartments,Shanti Nagar,Mira Bhayandar,401101,Apartment,3.0,3,1101,Built-up,7,16,Unfurnished,North-East,2,5,monetize extensible supply-chains,28900000.0,,,4465,1,2,Neha Lata,2128530068
SALE-BUNG-1008,Available,Sale,2023-12-25,Dugal Plaza,Golden Nest,Mira Bhayandar,401107,Bungalow,5.0,7,3239,Built-up,0,2,Semi-Furnished,South,0,1,implement global technologies,30900000.0,,,0,1,2,Shivansh Kalita,758240158
SALE-APAR-1009,Available,Sale,2024-01-10,Ahuja Heights,Kanakia,Mira Bhayandar,401101,Apartment,1.0,1,517,Carpet,6,23,Semi-Furnished,North-East,0,12,whiteboard interactive metrics,5000000.0,,,1606,1,2,Vidhi Bobal,915562493590
RENT-OFFI-1010,Available,Rent,2024-01-10,Kala Gardens,Naya Nagar,Mira Bhayandar,401105,Office Space,,1,1622,Carpet,14,2,Fully Furnished,North,1,22,reinvent bricks-and-clicks supply-chains,,149000.0,298000.0,0,1,2,Ati Chacko,1965647618
RENT-OFFI-1011,Available,Rent,2025-03-03,Dar Plaza,Mira Road East,Mira Bhayandar,401105,Office Space,,1,1147,Built-up,2,2,Fully Furnished,East,1,15,grow customized platforms,,56000.0,280000.0,0,1,2,Sai Tandon,2199672444
SALE-OFFI-1012,Available,Sale,2024-04-04,Dasgupta Plaza,Golden Nest,Mira Bhayandar,401107,Office Space,,0,2178,Built-up,15,2,Fully Furnished,East,2,13,re-intermediate strategic eyeballs,15200000.0,,,0,1,2,Ganga Tailor,3941154790
SALE-APAR-1013,Available,Sale,2025-07-19,Amble Plaza,Golden Nest,Mira Bhayandar,401101,Apartment,3.0,3,1422,Carpet,16,28,Unfurnished,North-East,0,22,evolve front-end architectures,24000000.0,,,4053,1,2,Tanmayi Rajagopalan,5907047210
SALE-SHOP-1014,Available,Sale,2024-10-15,Rajagopalan Park,Mira Road East,Mira Bhayandar,401105,Shop,,1,1280,Built-up,20,2,Unfurnished,East,0,2,embrace visionary vortals,16600000.0,,,0,1,1,Sai Sidhu,913760000915
SALE-BUNG-1015,Available,Sale,2024-03-13,Dash Park,Beverly Park,Mira Bhayandar,401101,Bungalow,3.0,5,2804,Carpet,0,2,Semi-Furnished,North,2,10,iterate enterprise systems,36700000.0,,,0,1,2,Nisha Buch,877169801
SALE-OFFI-1016,Available,Sale,2025-04-03,Chowdhury Enclave,Bhayandar West,Mira Bhayandar,401107,Office Space,,0,897,Built-up,13,2,Semi-Furnished,South,0,15,synthesize synergistic bandwidth,27200000.0,,,0,1,1,Frederick Mander,552308930
SALE-OFFI-1017,Available,Sale,2023-08-06,Venkataraman Park,Kanakia,Mira Bhayandar,401101,Office Space,,1,2217,Built-up,3,2,Unfurnished,South,1,8,scale cross-media deliverables,10200000.0,,,0,0,1,Om Oak,4577947725
SALE-SHOP-1018,Available,Sale,2023-09-15,Butala Apartments,Bhayandar West,Mira Bhayandar,401107,Shop,,1,1461,Carpet,18,2,Unfurnished,East,0,15,matrix open-source e-markets,32000000.0,,,0,1,2,Anirudh Patla,75182185
SALE-BUNG-1019,Available,Sale,2024-09-23,Borah Heights,Golden Nest,Mira Bhayandar,401101,Bungalow,4.0,5,2880,Carpet,0,2,Fully Furnished,East,0,8,implement granular partnerships,40600000.0,,,0,0,2,Amara Dugal,918778365079
RENT-APAR-1020,Available,Rent,2023-12-06,Kibe Apartments,Shivar Garden,Mira Bhayandar,401107,Apartment,3.0,3,1666,Built-up,9,11,Semi-Furnished,North-East,2,7,matrix intuitive models,,52000.0,260000.0,7217,1,1,Yug Prakash,4697844779
RENT-OFFI-1021,Available,Rent,2023-08-24,Shere Residency,Shanti Nagar,Mira Bhayandar,401101,Office Space,,1,1738,Carpet,4,2,Semi-Furnished,West,2,18,mesh best-of-breed paradigms,,150000.0,300000.0,0,1,1,Onkar Kadakia,6580290060
SALE-BUNG-1022,Available,Sale,2023-10-23,Menon Park,Jesal Park,Mira Bhayandar,401107,Bungalow,3.0,4,2115,Carpet,0,2,Semi-Furnished,North-East,1,1,drive web-enabled applications,35700000.0,,,0,0,1,Neelima Rajan,911114474629
RENT-APAR-1023,Available,Rent,2024-07-28,Zacharia Residency,Bhayandar East,Mira Bhayandar,401105,Apartment,2.0,3,744,Built-up,6,25,Fully Furnished,West,0,11,evolve open-source vortals,,25000.0,125000.0,3059,0,1,Avni Kohli,913675526632
SALE-APAR-1024,Available,Sale,2024-04-10,Narasimhan Gardens,Bhayandar West,Mira Bhayandar,401105,Apartment,3.0,4,1953,Carpet,25,9,Fully Furnished,North-East,2,2,engage dynamic convergence,20500000.0,,,5317,1,2,Quincy Dutt,6632153464
RENT-OFFI-1025,Available,Rent,2024-02-26,Bhardwaj Towers,Jesal Park,Mira Bhayandar,401105,Office Space,,1,1774,Carpet,7,2,Fully Furnished,North-East,0,16,maximize cross-platform paradigms,,94000.0,470000.0,0,1,2,Gauri Taneja,912921306685
RENT-OFFI-1026,Available,Rent,2023-08-01,Guha Complex,Naya Nagar,Mira Bhayandar,401107,Office Space,,1,2493,Carpet,13,2,Semi-Furnished,East,0,10,transition cutting-edge info-mediaries,,190000.0,950000.0,0,1,2,Advay Ram,5927480004
SALE-OFFI-1027,Available,Sale,2024-07-21,Gola Towers,Naya Nagar,Mira Bhayandar,401107,Office Space,,1,996,Carpet,23,2,Semi-Furnished,South-West,1,19,incubate virtual models,37700000.0,,,0,1,1,Ekantika Reddy,8547741572
RENT-SHOP-1028,Available,Rent,2025-01-23,Sami Greens,Shanti Nagar,Mira Bhayandar,401101,Shop,,0,1124,Carpet,3,2,Unfurnished,South,1,4,incubate collaborative technologies,,182000.0,910000.0,0,1,2,Leena Lala,6880174541
SALE-APAR-1029,Available,Sale,2025-01-03,Prabhu Residency,Mira Road East,Mira Bhayandar,401105,Apartment,3.0,3,1263,Built-up,19,15,Unfurnished,South-West,2,7,grow e-business partnerships,25200000.0,,,4988,1,1,Yochana Mody,917139895517
SALE-APAR-1030,Available,Sale,2023-07-28,Sharaf Residency,Bhayandar West,Mira Bhayandar,401105,Apartment,1.0,1,426,Built-up,21,16,Unfurnished,West,2,13,syndicate magnetic infrastructures,6800000.0,,,1219,1,1,Hredhaan Parikh,911429057735
SALE-OFFI-1031,Available,Sale,2024-07-22,Vig Residency,Shanti Nagar,Mira Bhayandar,401101,Office Space,,0,2354,Carpet,9,2,Semi-Furnished,North,1,18,whiteboard rich functionalities,24400000.0,,,0,0,1,Aadhya Devi,912283516370
SALE-BUNG-1032,Available,Sale,2023-09-24,Mishra Plaza,Beverly Park,Mira Bhayandar,401107,Bungalow,3.0,5,2781,Built-up,0,2,Semi-Furnished,North,1,2,seize wireless info-mediaries,40300000.0,,,0,1,2,Leela Deshmukh,9576986653
SALE-APAR-1033,Available,Sale,2024-11-07,Kala Gardens,Beverly Park,Mira Bhayandar,401101,Apartment,3.0,3,1203,Carpet,19,7,Unfurnished,North,0,8,envisioneer distributed markets,22300000.0,,,3302,1,1,Samesh Hayre,6274529524
SALE-BUNG-1034,Available,Sale,2025-02-25,Issac Heights,Mira Road East,Mira Bhayandar,401107,Bungalow,4.0,5,2674,Carpet,0,2,Unfurnished,South-West,0,13,implement extensible web services,44400000.0,,,0,0,2,Aishani Dyal,657947577
SALE-SHOP-1035,Available,Sale,2024-01-23,Raja Gardens,Shanti Nagar,Mira Bhayandar,401105,Shop,,1,500,Built-up,11,2,Unfurnished,West,2,7,empower sticky portals,17200000.0,,,0,1,1,Odika Sule,916860895136
SALE-OFFI-1036,Available,Sale,2024-03-18,Chana Heights,Jesal Park,Mira Bhayandar,401107,Office Space,,1,357,Carpet,18,2,Unfurnished,South,0,16,extend visionary functionalities,25200000.0,,,0,1,1,Bhavna Lala,1700037073
SALE-BUNG-1037,Available,Sale,2024-09-27,Naik Complex,Golden Nest,Mira Bhayandar,401105,Bungalow,3.0,4,2757,Carpet,0,2,Unfurnished,West,0,8,disintermediate scalable web-readiness,40900000.0,,,0,0,1,Rajata Wable,4759985104
